?pdgmlabel	?prop1	?val1
"burji-VNegImperfect-it"	"ns#type"	"Term"
"burji-VNegImperfect-it"	"number"	"pl"
"burji-VNegImperfect-it"	"number"	"sg"
"burji-VNegImperfect-it"	"person"	"p1"
"burji-VNegImperfect-it"	"person"	"p2"
"burji-VNegImperfect-it"	"person"	"p3"
"burji-VNegImperfect-it"	"polarity"	"negative"
"burji-VNegImperfect-it"	"pos"	"verb"
"burji-VNegImperfect-it"	"tam"	"imperfect"
"burji-VAffImperfectReg-irreg"	"conjClass"	"irreg"
"burji-VAffImperfectReg-irreg"	"conjClass"	"regular"
"burji-VAffImperfectReg-irreg"	"gender"	"f"
"burji-VAffImperfectReg-irreg"	"gender"	"m"
"burji-VAffImperfectReg-irreg"	"gender"	"⊤"
"burji-VAffImperfectReg-irreg"	"ns#type"	"Term"
"burji-VAffImperfectReg-irreg"	"number"	"pl"
"burji-VAffImperfectReg-irreg"	"number"	"sg"
"burji-VAffImperfectReg-irreg"	"pdgmType"	"exemplary"
"burji-VAffImperfectReg-irreg"	"person"	"p1"
"burji-VAffImperfectReg-irreg"	"person"	"p2"
"burji-VAffImperfectReg-irreg"	"person"	"p3"
"burji-VAffImperfectReg-irreg"	"polarity"	"affirmative"
"burji-VAffImperfectReg-irreg"	"pos"	"verb"
"burji-VAffImperfectReg-irreg"	"proType"	"wPro"
"burji-VAffImperfectReg-irreg"	"proType"	"woPro"
"burji-VAffImperfectReg-irreg"	"proType"	"⊤"
"burji-VAffImperfectReg-irreg"	"tam"	"imperfect"
