?pos	?property	?value	?pdgmlabel
"verb"	"mood"	"infinitive"	"shinassha-VConj1SmplAffInfinitive-am"
"verb"	"mood"	"infinitive"	"shinassha-VConj1SmplAffInfinitive-woott"
"verb"	"mood"	"infinitive"	"shinassha-VConj1SmplNegInfinitive-am"
"verb"	"mood"	"infinitive"	"shinassha-VConj2AffInfinitive-kutt"
"verb"	"mood"	"infinitive"	"shinassha-VConj2AffInfinitive-tuw"
"verb"	"mood"	"infinitive"	"shinassha-VConj3AffInfinitive-massh"
"verb"	"mood"	"infinitive"	"shinassha-VConj3AffInfinitive-tool"
"verb"	"mood"	"infinitive"	"shinassha-VConj4AffInfinitive-aaniy"
"verb"	"mood"	"infinitive"	"shinassha-VConj4AffInfinitive-baziy"
"verb"	"mood"	"infinitive"	"shinassha-VConj5AffInfinitive-bey"
"verb"	"mood"	"infinitive"	"shinassha-VConj5AffInfinitive-tippey"
"verb"	"mood"	"infinitiveInflect"	"shinassha-VAffInfInflectMonorad-maa"
"verb"	"mood"	"irrealis"	"shinassha-VConj1SmplAffIrrealPret-gargaar"
"verb"	"mood"	"irrealis"	"shinassha-VConj1SmplNegIrrealPret-gargaar"
"verb"	"mood"	"jussive"	"shinassha-VSubjSuff"
"verb"	"mood"	"jussive"	"shinassha-VSubjSuffInterr"
"verb"	"mood"	"potential"	"shinassha-VConj1CompAffPotentialAorHab-am"
"verb"	"mood"	"potential"	"shinassha-VConj1CompAffPotentialFutPunct-am"
"verb"	"mood"	"potential"	"shinassha-VConj1CompAffPotentialFutPunct-tam"
"verb"	"mood"	"potential"	"shinassha-VConj1CompAffPotentialPretPerf-am"
"verb"	"mood"	"potential"	"shinassha-VConj1CompNegPotentialAorHab-am"
"verb"	"mood"	"potential"	"shinassha-VConj1CompNegPotentialPretPerf-am"
"verb"	"mood"	"relative"	"shinassha-VConj1SmplAffRelFut-am"
"verb"	"mood"	"relative"	"shinassha-VConj1SmplAffRelPres-am"
"verb"	"mood"	"relative"	"shinassha-VConj1SmplAffRelPret-am"
"verb"	"mood"	"relative"	"shinassha-VConj1SmplNegRelPres-am"
"verb"	"mood"	"relative"	"shinassha-VConj1SmplNegRelPret-am"
"verb"	"mood"	"stem"	"shinassha-VNegStemMonorad-bey"
"verb"	"mood"	"stem"	"shinassha-VNegStemMonorad-gey"
"verb"	"mood"	"stem"	"shinassha-VNegStemMonorad-keew"
"verb"	"mood"	"stem"	"shinassha-VNegStemMonorad-maa"
"verb"	"mood"	"stem"	"shinassha-VNegStemMonorad-waa"
"verb"	"mood"	"subjunctivepdgmLex"	"shinassha-VConj1CompAffSubjFut-am"
"verb"	"mood"	"subjunctivepdgmLex"	"shinassha-VConj1CompAffSubjProg-am"
"verb"	"mood"	"subjunctivepdgmLex"	"shinassha-VConj1CompNegSubjFut-am"
"verb"	"mood"	"subjunctivepdgmLex"	"shinassha-VConj1CompNegSubjProg-am"
"verb"	"mood"	"subjunctivepdgmLex"	"shinassha-VConj1SmplAffSubjHabit-am"
"verb"	"mood"	"subjunctivepdgmLex"	"shinassha-VConj1SmplAffSubjPret-am"
"verb"	"mood"	"subjunctivepdgmLex"	"shinassha-VConj1SmplNegSubjHabit-am"
"verb"	"mood"	"subjunctivepdgmLex"	"shinassha-VConj1SmplNegSubjPret-am"
"verb"	"ns#type"	"Term"	"shinassha-VAffCommandImprtvMonorad-maa"
"verb"	"ns#type"	"Term"	"shinassha-VAffCommandImprtvMonorad-waa"
"verb"	"ns#type"	"Term"	"shinassha-VAffCommandJussInterrogative-am"
"verb"	"ns#type"	"Term"	"shinassha-VAffCommandJussMonorad-maa"
"verb"	"ns#type"	"Term"	"shinassha-VAffCommandJussMonorad-waa"
"verb"	"ns#type"	"Term"	"shinassha-VAffConjConjMonorad-maa"
"verb"	"ns#type"	"Term"	"shinassha-VAffConjConjMonorad-waa"
"verb"	"ns#type"	"Term"	"shinassha-VAffGerundImperfFutMonorad-maa"
"verb"	"ns#type"	"Term"	"shinassha-VAffGerundImperfFutMonorad-waa"
"verb"	"ns#type"	"Term"	"shinassha-VAffGerundImperfPretMonorad-maa"
"verb"	"ns#type"	"Term"	"shinassha-VAffGerundImperfPretMonorad-waa"
"verb"	"ns#type"	"Term"	"shinassha-VAffGerundPerfFutMonorad-maa"
"verb"	"ns#type"	"Term"	"shinassha-VAffGerundPerfFutMonorad-waa"
"verb"	"ns#type"	"Term"	"shinassha-VAffGerundPerfPretMonorad-maa"
"verb"	"ns#type"	"Term"	"shinassha-VAffGerundPerfPretMonorad-waa"
"verb"	"ns#type"	"Term"	"shinassha-VAffIndicAorHabMonorad-maa"
"verb"	"ns#type"	"Term"	"shinassha-VAffIndicAorHabMonorad-waa"
"verb"	"ns#type"	"Term"	"shinassha-VAffIndicFutProgrMonorad-maa"
"verb"	"ns#type"	"Term"	"shinassha-VAffIndicFutProgrMonorad-waa"
"verb"	"ns#type"	"Term"	"shinassha-VAffIndicFutPunctMonorad-maa"
"verb"	"ns#type"	"Term"	"shinassha-VAffIndicFutPunctMonorad-waa"
"verb"	"ns#type"	"Term"	"shinassha-VAffIndicPretPerfMonorad-waa"
"verb"	"ns#type"	"Term"	"shinassha-VAffInfInflectMonorad-maa"
"verb"	"ns#type"	"Term"	"shinassha-VAffInfinitiveMonorad-maa"
"verb"	"ns#type"	"Term"	"shinassha-VAffInfinitiveMonorad-waa"
"verb"	"ns#type"	"Term"	"shinassha-VAffPresCopula"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompAffDesidAorHab-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompAffDesidFutPunct-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompAffDesidPretPerf-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompAffGerundImperfFut-et"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompAffGerundImperfPres-miits"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompAffGerundImperfPret-miits"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompAffIndicAorIngr-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompAffIndicAorProgr-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompAffIndicFutPerf-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompAffIndicFutProgr-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompAffIndicPlusPerf-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompAffIndicPresIngrA-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompAffIndicPresIngrB-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompAffIndicPresProgr-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompAffIndicPretDubit-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompAffIndicPretEgr-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompAffIndicPretIngr-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompAffPotentialAorHab-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompAffPotentialFutPunct-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompAffPotentialFutPunct-tam"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompAffPotentialPretPerf-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompAffSubjFut-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompAffSubjProg-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompNegDesidAorHab-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompNegDesidPretPerf-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompNegIndicAorHab-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompNegIndicAorIngr-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompNegIndicAorProgr-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompNegIndicFutPerf-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompNegIndicFutProgr-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompNegIndicPlusPerf-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompNegIndicPresIngrA-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompNegIndicPresIngrB-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompNegIndicPresProgr-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompNegIndicPretDubit-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompNegPotentialAorHab-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompNegPotentialPretPerf-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompNegSubjFut-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1CompNegSubjProg-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffCommandImprtv-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffCommandImprtv-biits"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffCommandImprtv-dek"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffCommandImprtv-mash"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffCommandImprtv-stem"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffCommandImprtv-wots"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffCommandJuss-et"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffCondPres-im"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffCondPret-im"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffConjConj-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffGerundPerfFut-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffGerundPerfPres-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffGerundPerfPret-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffIndicAorHab-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffIndicAorPunct-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffIndicFutPunct-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffIndicPretPerf-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffIndicPretPerfB-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffInfinitive-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffInfinitive-woott"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffIrrealPret-gargaar"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffRelFut-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffRelPres-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffRelPret-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffSubjHabit-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplAffSubjPret-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplNegCommandImprtv-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplNegCommandImprtv-stem"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplNegCommandJuss-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplNegCondPres-im"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplNegConjAor-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplNegConjCond-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplNegConjPret-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplNegGerund-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplNegIndicAorPunct-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplNegIndicPretPerf-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplNegInfinitive-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplNegIrrealPret-gargaar"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplNegRelPres-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplNegRelPret-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplNegSubjHabit-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj1SmplNegSubjPret-am"
"verb"	"ns#type"	"Term"	"shinassha-VConj2AffCommandImprtv-kar"
"verb"	"ns#type"	"Term"	"shinassha-VConj2AffCommandImprtv-stem2"
"verb"	"ns#type"	"Term"	"shinassha-VConj2AffCommandImprtv-taf"
"verb"	"ns#type"	"Term"	"shinassha-VConj2AffConjConj-fall"
"verb"	"ns#type"	"Term"	"shinassha-VConj2AffIndicAorPunct-taf"
"verb"	"ns#type"	"Term"	"shinassha-VConj2AffIndicFutPunct-kutt"
"verb"	"ns#type"	"Term"	"shinassha-VConj2AffInfinitive-kutt"
"verb"	"ns#type"	"Term"	"shinassha-VConj2AffInfinitive-tuw"
"verb"	"ns#type"	"Term"	"shinassha-VConj3AffCommandImprtv-need"
"verb"	"ns#type"	"Term"	"shinassha-VConj3AffCommandImprtv-sha"
"verb"	"ns#type"	"Term"	"shinassha-VConj3AffCommandImprtv-stem3"
"verb"	"ns#type"	"Term"	"shinassha-VConj3AffCommandJuss-tsaaf"
"verb"	"ns#type"	"Term"	"shinassha-VConj3AffConjConj-ja"
"verb"	"ns#type"	"Term"	"shinassha-VConj3AffIndicAorPunct-sha"
"verb"	"ns#type"	"Term"	"shinassha-VConj3AffIndicFutPunct-meecc"
"verb"	"ns#type"	"Term"	"shinassha-VConj3AffIndicPretPerf-sha"
"verb"	"ns#type"	"Term"	"shinassha-VConj3AffInfinitive-massh"
"verb"	"ns#type"	"Term"	"shinassha-VConj3AffInfinitive-tool"
"verb"	"ns#type"	"Term"	"shinassha-VConj3NegIndicPretPerf-sha"
"verb"	"ns#type"	"Term"	"shinassha-VConj4AffCommandImprtv-baziy"
"verb"	"ns#type"	"Term"	"shinassha-VConj4AffCommandImprtv-stem4"
"verb"	"ns#type"	"Term"	"shinassha-VConj4AffCommandImprtv-tsiiliy"
"verb"	"ns#type"	"Term"	"shinassha-VConj4AffCommandJuss-finiy"
"verb"	"ns#type"	"Term"	"shinassha-VConj4AffIndicAorPunct-kasshiy"
"verb"	"ns#type"	"Term"	"shinassha-VConj4AffIndicFutPunct-kasshiy"
"verb"	"ns#type"	"Term"	"shinassha-VConj4AffIndicPretPerf-kasshiy"
"verb"	"ns#type"	"Term"	"shinassha-VConj4AffInfinitive-aaniy"
"verb"	"ns#type"	"Term"	"shinassha-VConj4AffInfinitive-baziy"
"verb"	"ns#type"	"Term"	"shinassha-VConj4NegIndicPretPerf-kasshiy"
"verb"	"ns#type"	"Term"	"shinassha-VConj5AffCommandImprtv-meeccey"
"verb"	"ns#type"	"Term"	"shinassha-VConj5AffCommandImprtv-stem5"
"verb"	"ns#type"	"Term"	"shinassha-VConj5AffCommandImprtv-tsiiley"
"verb"	"ns#type"	"Term"	"shinassha-VConj5AffIndicAorPunct-shuwey"
"verb"	"ns#type"	"Term"	"shinassha-VConj5AffIndicFutPunct-meeccey"
"verb"	"ns#type"	"Term"	"shinassha-VConj5AffIndicPretPerf-shuwey"
"verb"	"ns#type"	"Term"	"shinassha-VConj5AffInfinitive-bey"
"verb"	"ns#type"	"Term"	"shinassha-VConj5AffInfinitive-tippey"
"verb"	"ns#type"	"Term"	"shinassha-VConj5NegIndicPretPerf-shuwey"
"verb"	"ns#type"	"Term"	"shinassha-VConjExist-fa"
"verb"	"ns#type"	"Term"	"shinassha-VDervStem"
"verb"	"ns#type"	"Term"	"shinassha-VInflClass"
"verb"	"ns#type"	"Term"	"shinassha-VInterrSubjMarker"
"verb"	"ns#type"	"Term"	"shinassha-VNegCommandJussInterrogative-am"
"verb"	"ns#type"	"Term"	"shinassha-VNegIndicAorHabInterrogative-am"
"verb"	"ns#type"	"Term"	"shinassha-VNegPresCopula"
"verb"	"ns#type"	"Term"	"shinassha-VNegStemMonorad-bey"
"verb"	"ns#type"	"Term"	"shinassha-VNegStemMonorad-gey"
"verb"	"ns#type"	"Term"	"shinassha-VNegStemMonorad-keew"
"verb"	"ns#type"	"Term"	"shinassha-VNegStemMonorad-maa"
"verb"	"ns#type"	"Term"	"shinassha-VNegStemMonorad-waa"
"verb"	"ns#type"	"Term"	"shinassha-VPresExist-fa"
"verb"	"ns#type"	"Term"	"shinassha-VSubjSuff"
"verb"	"ns#type"	"Term"	"shinassha-VSubjSuffInterr"
"verb"	"polarity"	"affirmative"	"shinassha-VAffCommandImprtvMonorad-maa"
"verb"	"polarity"	"affirmative"	"shinassha-VAffCommandImprtvMonorad-waa"
"verb"	"polarity"	"affirmative"	"shinassha-VAffCommandJussInterrogative-am"
"verb"	"polarity"	"affirmative"	"shinassha-VAffCommandJussMonorad-maa"
"verb"	"polarity"	"affirmative"	"shinassha-VAffCommandJussMonorad-waa"
"verb"	"polarity"	"affirmative"	"shinassha-VAffConjConjMonorad-maa"
"verb"	"polarity"	"affirmative"	"shinassha-VAffConjConjMonorad-waa"
"verb"	"polarity"	"affirmative"	"shinassha-VAffGerundImperfFutMonorad-maa"
"verb"	"polarity"	"affirmative"	"shinassha-VAffGerundImperfFutMonorad-waa"
"verb"	"polarity"	"affirmative"	"shinassha-VAffGerundImperfPretMonorad-maa"
"verb"	"polarity"	"affirmative"	"shinassha-VAffGerundImperfPretMonorad-waa"
"verb"	"polarity"	"affirmative"	"shinassha-VAffGerundPerfFutMonorad-maa"
"verb"	"polarity"	"affirmative"	"shinassha-VAffGerundPerfFutMonorad-waa"
"verb"	"polarity"	"affirmative"	"shinassha-VAffGerundPerfPretMonorad-maa"
"verb"	"polarity"	"affirmative"	"shinassha-VAffGerundPerfPretMonorad-waa"
"verb"	"polarity"	"affirmative"	"shinassha-VAffIndicAorHabMonorad-maa"
"verb"	"polarity"	"affirmative"	"shinassha-VAffIndicAorHabMonorad-waa"
"verb"	"polarity"	"affirmative"	"shinassha-VAffIndicFutProgrMonorad-maa"
"verb"	"polarity"	"affirmative"	"shinassha-VAffIndicFutProgrMonorad-waa"
"verb"	"polarity"	"affirmative"	"shinassha-VAffIndicFutPunctMonorad-maa"
"verb"	"polarity"	"affirmative"	"shinassha-VAffIndicFutPunctMonorad-waa"
"verb"	"polarity"	"affirmative"	"shinassha-VAffIndicPretPerfMonorad-waa"
"verb"	"polarity"	"affirmative"	"shinassha-VAffInfInflectMonorad-maa"
"verb"	"polarity"	"affirmative"	"shinassha-VAffInfinitiveMonorad-maa"
"verb"	"polarity"	"affirmative"	"shinassha-VAffInfinitiveMonorad-waa"
"verb"	"polarity"	"affirmative"	"shinassha-VAffPresCopula"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1CompAffDesidAorHab-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1CompAffDesidFutPunct-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1CompAffDesidPretPerf-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1CompAffGerundImperfFut-et"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1CompAffGerundImperfPres-miits"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1CompAffGerundImperfPret-miits"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1CompAffIndicAorIngr-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1CompAffIndicAorProgr-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1CompAffIndicFutPerf-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1CompAffIndicFutProgr-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1CompAffIndicPlusPerf-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1CompAffIndicPresIngrA-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1CompAffIndicPresIngrB-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1CompAffIndicPresProgr-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1CompAffIndicPretDubit-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1CompAffIndicPretEgr-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1CompAffIndicPretIngr-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1CompAffPotentialAorHab-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1CompAffPotentialFutPunct-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1CompAffPotentialFutPunct-tam"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1CompAffPotentialPretPerf-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1CompAffSubjFut-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1CompAffSubjProg-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffCommandImprtv-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffCommandImprtv-biits"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffCommandImprtv-dek"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffCommandImprtv-mash"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffCommandImprtv-stem"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffCommandImprtv-wots"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffCommandJuss-et"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffCondPres-im"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffCondPret-im"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffConjConj-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffGerundPerfFut-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffGerundPerfPres-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffGerundPerfPret-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffIndicAorHab-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffIndicAorPunct-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffIndicFutPunct-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffIndicPretPerf-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffIndicPretPerfB-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffInfinitive-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffInfinitive-woott"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffIrrealPret-gargaar"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffRelFut-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffRelPres-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffRelPret-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffSubjHabit-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj1SmplAffSubjPret-am"
"verb"	"polarity"	"affirmative"	"shinassha-VConj2AffCommandImprtv-kar"
"verb"	"polarity"	"affirmative"	"shinassha-VConj2AffCommandImprtv-stem2"
"verb"	"polarity"	"affirmative"	"shinassha-VConj2AffCommandImprtv-taf"
"verb"	"polarity"	"affirmative"	"shinassha-VConj2AffConjConj-fall"
"verb"	"polarity"	"affirmative"	"shinassha-VConj2AffIndicAorPunct-taf"
"verb"	"polarity"	"affirmative"	"shinassha-VConj2AffIndicFutPunct-kutt"
"verb"	"polarity"	"affirmative"	"shinassha-VConj2AffInfinitive-kutt"
"verb"	"polarity"	"affirmative"	"shinassha-VConj2AffInfinitive-tuw"
"verb"	"polarity"	"affirmative"	"shinassha-VConj3AffCommandImprtv-need"
"verb"	"polarity"	"affirmative"	"shinassha-VConj3AffCommandImprtv-sha"
"verb"	"polarity"	"affirmative"	"shinassha-VConj3AffCommandImprtv-stem3"
"verb"	"polarity"	"affirmative"	"shinassha-VConj3AffCommandJuss-tsaaf"
"verb"	"polarity"	"affirmative"	"shinassha-VConj3AffConjConj-ja"
"verb"	"polarity"	"affirmative"	"shinassha-VConj3AffIndicAorPunct-sha"
"verb"	"polarity"	"affirmative"	"shinassha-VConj3AffIndicFutPunct-meecc"
"verb"	"polarity"	"affirmative"	"shinassha-VConj3AffIndicPretPerf-sha"
"verb"	"polarity"	"affirmative"	"shinassha-VConj3AffInfinitive-massh"
"verb"	"polarity"	"affirmative"	"shinassha-VConj3AffInfinitive-tool"
"verb"	"polarity"	"affirmative"	"shinassha-VConj4AffCommandImprtv-baziy"
"verb"	"polarity"	"affirmative"	"shinassha-VConj4AffCommandImprtv-stem4"
"verb"	"polarity"	"affirmative"	"shinassha-VConj4AffCommandImprtv-tsiiliy"
"verb"	"polarity"	"affirmative"	"shinassha-VConj4AffCommandJuss-finiy"
"verb"	"polarity"	"affirmative"	"shinassha-VConj4AffIndicAorPunct-kasshiy"
"verb"	"polarity"	"affirmative"	"shinassha-VConj4AffIndicFutPunct-kasshiy"
"verb"	"polarity"	"affirmative"	"shinassha-VConj4AffIndicPretPerf-kasshiy"
"verb"	"polarity"	"affirmative"	"shinassha-VConj4AffInfinitive-aaniy"
"verb"	"polarity"	"affirmative"	"shinassha-VConj4AffInfinitive-baziy"
"verb"	"polarity"	"affirmative"	"shinassha-VConj5AffCommandImprtv-meeccey"
"verb"	"polarity"	"affirmative"	"shinassha-VConj5AffCommandImprtv-stem5"
"verb"	"polarity"	"affirmative"	"shinassha-VConj5AffCommandImprtv-tsiiley"
"verb"	"polarity"	"affirmative"	"shinassha-VConj5AffIndicAorPunct-shuwey"
"verb"	"polarity"	"affirmative"	"shinassha-VConj5AffIndicFutPunct-meeccey"
"verb"	"polarity"	"affirmative"	"shinassha-VConj5AffIndicPretPerf-shuwey"
"verb"	"polarity"	"affirmative"	"shinassha-VConj5AffInfinitive-bey"
"verb"	"polarity"	"affirmative"	"shinassha-VConj5AffInfinitive-tippey"
"verb"	"polarity"	"negative"	"shinassha-VConj1CompNegDesidAorHab-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1CompNegDesidPretPerf-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1CompNegIndicAorHab-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1CompNegIndicAorIngr-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1CompNegIndicAorProgr-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1CompNegIndicFutPerf-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1CompNegIndicFutProgr-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1CompNegIndicPlusPerf-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1CompNegIndicPresIngrA-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1CompNegIndicPresIngrB-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1CompNegIndicPresProgr-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1CompNegIndicPretDubit-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1CompNegPotentialAorHab-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1CompNegPotentialPretPerf-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1CompNegSubjFut-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1CompNegSubjProg-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1SmplNegCommandImprtv-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1SmplNegCommandImprtv-stem"
"verb"	"polarity"	"negative"	"shinassha-VConj1SmplNegCommandJuss-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1SmplNegCondPres-im"
"verb"	"polarity"	"negative"	"shinassha-VConj1SmplNegConjAor-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1SmplNegConjCond-am"
