?pdgmlabel	?prop1	?val1
"koorete-VAffPastPerfectiveNoFoc-bee"	"tam"	"pastPerfective"
"koorete-VAffPastPerfectiveDeclPClass2"	"focus"	"declarative"
"koorete-VAffPastPerfectiveDeclPClass2"	"gender"	"f"
"koorete-VAffPastPerfectiveDeclPClass2"	"gender"	"m"
"koorete-VAffPastPerfectiveDeclPClass2"	"gender"	"⊤"
"koorete-VAffPastPerfectiveDeclPClass2"	"ns#type"	"Term"
"koorete-VAffPastPerfectiveDeclPClass2"	"number"	"pl"
"koorete-VAffPastPerfectiveDeclPClass2"	"number"	"plEx"
"koorete-VAffPastPerfectiveDeclPClass2"	"number"	"plIn"
"koorete-VAffPastPerfectiveDeclPClass2"	"number"	"sg"
"koorete-VAffPastPerfectiveDeclPClass2"	"pdgmClass"	"pClass2"
"koorete-VAffPastPerfectiveDeclPClass2"	"person"	"p1"
"koorete-VAffPastPerfectiveDeclPClass2"	"person"	"p2"
"koorete-VAffPastPerfectiveDeclPClass2"	"person"	"p3"
"koorete-VAffPastPerfectiveDeclPClass2"	"polarity"	"affirmative"
"koorete-VAffPastPerfectiveDeclPClass2"	"pos"	"verb"
"koorete-VAffPastPerfectiveDeclPClass2"	"tam"	"pastPerfective"
"koorete-VNegPastProgDeclPClass2"	"focus"	"declarative"
"koorete-VNegPastProgDeclPClass2"	"gender"	"f"
"koorete-VNegPastProgDeclPClass2"	"gender"	"m"
"koorete-VNegPastProgDeclPClass2"	"gender"	"⊤"
"koorete-VNegPastProgDeclPClass2"	"ns#type"	"Term"
"koorete-VNegPastProgDeclPClass2"	"number"	"pl"
"koorete-VNegPastProgDeclPClass2"	"number"	"plEx"
"koorete-VNegPastProgDeclPClass2"	"number"	"plIn"
"koorete-VNegPastProgDeclPClass2"	"number"	"sg"
"koorete-VNegPastProgDeclPClass2"	"pdgmClass"	"pClass2"
"koorete-VNegPastProgDeclPClass2"	"person"	"p1"
"koorete-VNegPastProgDeclPClass2"	"person"	"p2"
"koorete-VNegPastProgDeclPClass2"	"person"	"p3"
"koorete-VNegPastProgDeclPClass2"	"polarity"	"negative"
"koorete-VNegPastProgDeclPClass2"	"pos"	"verb"
"koorete-VNegPastProgDeclPClass2"	"tam"	"pastProgressive"
"koorete-VAffPastHabInterrogPClass2"	"focus"	"interrogative"
"koorete-VAffPastHabInterrogPClass2"	"gender"	"f"
"koorete-VAffPastHabInterrogPClass2"	"gender"	"m"
"koorete-VAffPastHabInterrogPClass2"	"gender"	"⊤"
"koorete-VAffPastHabInterrogPClass2"	"ns#type"	"Term"
"koorete-VAffPastHabInterrogPClass2"	"number"	"pl"
"koorete-VAffPastHabInterrogPClass2"	"number"	"plEx"
"koorete-VAffPastHabInterrogPClass2"	"number"	"plIn"
"koorete-VAffPastHabInterrogPClass2"	"number"	"sg"
"koorete-VAffPastHabInterrogPClass2"	"pdgmClass"	"pClass2"
"koorete-VAffPastHabInterrogPClass2"	"person"	"p1"
"koorete-VAffPastHabInterrogPClass2"	"person"	"p2"
"koorete-VAffPastHabInterrogPClass2"	"person"	"p3"
"koorete-VAffPastHabInterrogPClass2"	"polarity"	"affirmative"
"koorete-VAffPastHabInterrogPClass2"	"pos"	"verb"
"koorete-VAffPastHabInterrogPClass2"	"tam"	"pastHabitual"
"koorete-VAffPastProgInterrogPClass1"	"focus"	"interrogative"
"koorete-VAffPastProgInterrogPClass1"	"gender"	"f"
"koorete-VAffPastProgInterrogPClass1"	"gender"	"m"
"koorete-VAffPastProgInterrogPClass1"	"gender"	"⊤"
"koorete-VAffPastProgInterrogPClass1"	"ns#type"	"Term"
"koorete-VAffPastProgInterrogPClass1"	"number"	"pl"
"koorete-VAffPastProgInterrogPClass1"	"number"	"plEx"
"koorete-VAffPastProgInterrogPClass1"	"number"	"plIn"
"koorete-VAffPastProgInterrogPClass1"	"number"	"sg"
"koorete-VAffPastProgInterrogPClass1"	"pdgmClass"	"pClass1"
"koorete-VAffPastProgInterrogPClass1"	"person"	"p1"
"koorete-VAffPastProgInterrogPClass1"	"person"	"p2"
"koorete-VAffPastProgInterrogPClass1"	"person"	"p3"
"koorete-VAffPastProgInterrogPClass1"	"polarity"	"affirmative"
"koorete-VAffPastProgInterrogPClass1"	"pos"	"verb"
"koorete-VAffPastProgInterrogPClass1"	"tam"	"pastProgressive"
"koorete-VNegPastHabDeclPClass1"	"focus"	"declarative"
"koorete-VNegPastHabDeclPClass1"	"gender"	"f"
"koorete-VNegPastHabDeclPClass1"	"gender"	"m"
"koorete-VNegPastHabDeclPClass1"	"gender"	"⊤"
"koorete-VNegPastHabDeclPClass1"	"ns#type"	"Term"
"koorete-VNegPastHabDeclPClass1"	"number"	"pl"
"koorete-VNegPastHabDeclPClass1"	"number"	"plEx"
"koorete-VNegPastHabDeclPClass1"	"number"	"plIn"
"koorete-VNegPastHabDeclPClass1"	"number"	"sg"
"koorete-VNegPastHabDeclPClass1"	"pdgmClass"	"pClass1"
"koorete-VNegPastHabDeclPClass1"	"person"	"p1"
"koorete-VNegPastHabDeclPClass1"	"person"	"p2"
"koorete-VNegPastHabDeclPClass1"	"person"	"p3"
"koorete-VNegPastHabDeclPClass1"	"polarity"	"negative"
"koorete-VNegPastHabDeclPClass1"	"pos"	"verb"
"koorete-VNegPastHabDeclPClass1"	"tam"	"pastHabitual"
"koorete-PDemPro"	"case"	"absolutive"
"koorete-PDemPro"	"case"	"nominative"
"koorete-PDemPro"	"gender"	"f"
"koorete-PDemPro"	"gender"	"m"
"koorete-PDemPro"	"gender"	"⊤"
"koorete-PDemPro"	"ns#type"	"Term"
"koorete-PDemPro"	"number"	"pl"
"koorete-PDemPro"	"number"	"sg"
"koorete-PDemPro"	"person"	"p3"
"koorete-PDemPro"	"pos"	"pronoun"
"koorete-PDemPro"	"proClass"	"demPro"
"koorete-VAffPresHabDeclPClass2"	"focus"	"declarative"
"koorete-VAffPresHabDeclPClass2"	"gender"	"f"
"koorete-VAffPresHabDeclPClass2"	"gender"	"m"
"koorete-VAffPresHabDeclPClass2"	"gender"	"⊤"
"koorete-VAffPresHabDeclPClass2"	"ns#type"	"Term"
"koorete-VAffPresHabDeclPClass2"	"number"	"pl"
"koorete-VAffPresHabDeclPClass2"	"number"	"plEx"
"koorete-VAffPresHabDeclPClass2"	"number"	"plIn"
"koorete-VAffPresHabDeclPClass2"	"number"	"sg"
"koorete-VAffPresHabDeclPClass2"	"pdgmClass"	"pClass2"
"koorete-VAffPresHabDeclPClass2"	"person"	"p1"
"koorete-VAffPresHabDeclPClass2"	"person"	"p2"
"koorete-VAffPresHabDeclPClass2"	"person"	"p3"
"koorete-VAffPresHabDeclPClass2"	"polarity"	"affirmative"
"koorete-VAffPresHabDeclPClass2"	"pos"	"verb"
"koorete-VAffPresHabDeclPClass2"	"tam"	"presentHabitual"
"koorete-PDem"	"deixis"	"aboveSpeaker"
"koorete-PDem"	"deixis"	"belowSpeaker"
"koorete-PDem"	"deixis"	"farDist"
"koorete-PDem"	"deixis"	"farMid"
"koorete-PDem"	"deixis"	"nearSpeaker"
"koorete-PDem"	"ns#type"	"Term"
"koorete-PDem"	"pos"	"pronoun"
"koorete-PDem"	"proClass"	"demonstrative"
"koorete-VNegPastPerfInterrogPClass2"	"focus"	"interrogative"
"koorete-VNegPastPerfInterrogPClass2"	"gender"	"f"
"koorete-VNegPastPerfInterrogPClass2"	"gender"	"m"
"koorete-VNegPastPerfInterrogPClass2"	"gender"	"⊤"
"koorete-VNegPastPerfInterrogPClass2"	"ns#type"	"Term"
"koorete-VNegPastPerfInterrogPClass2"	"number"	"pl"
"koorete-VNegPastPerfInterrogPClass2"	"number"	"plEx"
"koorete-VNegPastPerfInterrogPClass2"	"number"	"plIn"
"koorete-VNegPastPerfInterrogPClass2"	"number"	"sg"
"koorete-VNegPastPerfInterrogPClass2"	"pdgmClass"	"pClass2"
"koorete-VNegPastPerfInterrogPClass2"	"person"	"p1"
"koorete-VNegPastPerfInterrogPClass2"	"person"	"p2"
"koorete-VNegPastPerfInterrogPClass2"	"person"	"p3"
"koorete-VNegPastPerfInterrogPClass2"	"polarity"	"negative"
"koorete-VNegPastPerfInterrogPClass2"	"pos"	"verb"
"koorete-VNegPastPerfInterrogPClass2"	"tam"	"pastPerfective"
"koorete-VNegPastHabInterrog-bee"	"conjClass"	"conj2"
"koorete-VNegPastHabInterrog-bee"	"focus"	"interrogative"
"koorete-VNegPastHabInterrog-bee"	"gender"	"f"
"koorete-VNegPastHabInterrog-bee"	"gender"	"m"
"koorete-VNegPastHabInterrog-bee"	"gender"	"⊤"
"koorete-VNegPastHabInterrog-bee"	"ns#type"	"Term"
"koorete-VNegPastHabInterrog-bee"	"number"	"pl"
"koorete-VNegPastHabInterrog-bee"	"number"	"plEx"
"koorete-VNegPastHabInterrog-bee"	"number"	"plIn"
"koorete-VNegPastHabInterrog-bee"	"number"	"sg"
"koorete-VNegPastHabInterrog-bee"	"person"	"p1"
"koorete-VNegPastHabInterrog-bee"	"person"	"p2"
"koorete-VNegPastHabInterrog-bee"	"person"	"p3"
"koorete-VNegPastHabInterrog-bee"	"polarity"	"negative"
"koorete-VNegPastHabInterrog-bee"	"pos"	"verb"
"koorete-VNegPastHabInterrog-bee"	"tam"	"pastHabitual"
"koorete-VNegPresProgInterrogPClass2"	"focus"	"interrogative"
"koorete-VNegPresProgInterrogPClass2"	"gender"	"f"
"koorete-VNegPresProgInterrogPClass2"	"gender"	"m"
"koorete-VNegPresProgInterrogPClass2"	"gender"	"⊤"
"koorete-VNegPresProgInterrogPClass2"	"ns#type"	"Term"
"koorete-VNegPresProgInterrogPClass2"	"number"	"pl"
"koorete-VNegPresProgInterrogPClass2"	"number"	"plEx"
"koorete-VNegPresProgInterrogPClass2"	"number"	"plIn"
"koorete-VNegPresProgInterrogPClass2"	"number"	"sg"
"koorete-VNegPresProgInterrogPClass2"	"pdgmClass"	"pClass2"
"koorete-VNegPresProgInterrogPClass2"	"person"	"p1"
"koorete-VNegPresProgInterrogPClass2"	"person"	"p2"
"koorete-VNegPresProgInterrogPClass2"	"person"	"p3"
"koorete-VNegPresProgInterrogPClass2"	"polarity"	"negative"
"koorete-VNegPresProgInterrogPClass2"	"pos"	"verb"
"koorete-VNegPresProgInterrogPClass2"	"tam"	"presentProgressive"
"koorete-VNegPastPerfDecl-woon"	"conjClass"	"conj1"
"koorete-VNegPastPerfDecl-woon"	"focus"	"declarative"
"koorete-VNegPastPerfDecl-woon"	"gender"	"f"
"koorete-VNegPastPerfDecl-woon"	"gender"	"m"
"koorete-VNegPastPerfDecl-woon"	"gender"	"⊤"
"koorete-VNegPastPerfDecl-woon"	"ns#type"	"Term"
"koorete-VNegPastPerfDecl-woon"	"number"	"pl"
"koorete-VNegPastPerfDecl-woon"	"number"	"plEx"
"koorete-VNegPastPerfDecl-woon"	"number"	"plIn"
"koorete-VNegPastPerfDecl-woon"	"number"	"sg"
"koorete-VNegPastPerfDecl-woon"	"person"	"p1"
"koorete-VNegPastPerfDecl-woon"	"person"	"p2"
"koorete-VNegPastPerfDecl-woon"	"person"	"p3"
"koorete-VNegPastPerfDecl-woon"	"polarity"	"negative"
"koorete-VNegPastPerfDecl-woon"	"pos"	"verb"
"koorete-VNegPastPerfDecl-woon"	"tam"	"pastPerfective"
"koorete-VAffPresHabDecl-woon"	"conjClass"	"conj1"
"koorete-VAffPresHabDecl-woon"	"focus"	"declarative"
"koorete-VAffPresHabDecl-woon"	"gender"	"f"
"koorete-VAffPresHabDecl-woon"	"gender"	"m"
"koorete-VAffPresHabDecl-woon"	"gender"	"⊤"
"koorete-VAffPresHabDecl-woon"	"ns#type"	"Term"
"koorete-VAffPresHabDecl-woon"	"number"	"pl"
"koorete-VAffPresHabDecl-woon"	"number"	"plEx"
"koorete-VAffPresHabDecl-woon"	"number"	"plIn"
"koorete-VAffPresHabDecl-woon"	"number"	"sg"
"koorete-VAffPresHabDecl-woon"	"person"	"p1"
"koorete-VAffPresHabDecl-woon"	"person"	"p2"
"koorete-VAffPresHabDecl-woon"	"person"	"p3"
"koorete-VAffPresHabDecl-woon"	"polarity"	"affirmative"
"koorete-VAffPresHabDecl-woon"	"pos"	"verb"
"koorete-VAffPresHabDecl-woon"	"tam"	"presentHabitual"
"koorete-VAffPresPerfDecl-woon"	"conjClass"	"conj1"
"koorete-VAffPresPerfDecl-woon"	"focus"	"declarative"
"koorete-VAffPresPerfDecl-woon"	"gender"	"f"
"koorete-VAffPresPerfDecl-woon"	"gender"	"m"
"koorete-VAffPresPerfDecl-woon"	"gender"	"⊤"
"koorete-VAffPresPerfDecl-woon"	"ns#type"	"Term"
"koorete-VAffPresPerfDecl-woon"	"number"	"pl"
"koorete-VAffPresPerfDecl-woon"	"number"	"plEx"
"koorete-VAffPresPerfDecl-woon"	"number"	"plIn"
"koorete-VAffPresPerfDecl-woon"	"number"	"sg"
"koorete-VAffPresPerfDecl-woon"	"person"	"p1"
"koorete-VAffPresPerfDecl-woon"	"person"	"p2"
"koorete-VAffPresPerfDecl-woon"	"person"	"p3"
"koorete-VAffPresPerfDecl-woon"	"polarity"	"affirmative"
"koorete-VAffPresPerfDecl-woon"	"pos"	"verb"
"koorete-VAffPresPerfDecl-woon"	"tam"	"presentPerfective"
"koorete-VAffPastPerfectiveNoFoc-woon"	"conjClass"	"conj1"
"koorete-VAffPastPerfectiveNoFoc-woon"	"focus"	"non-focus"
"koorete-VAffPastPerfectiveNoFoc-woon"	"gender"	"f"
"koorete-VAffPastPerfectiveNoFoc-woon"	"gender"	"m"
"koorete-VAffPastPerfectiveNoFoc-woon"	"gender"	"⊤"
"koorete-VAffPastPerfectiveNoFoc-woon"	"ns#type"	"Term"
"koorete-VAffPastPerfectiveNoFoc-woon"	"number"	"pl"
"koorete-VAffPastPerfectiveNoFoc-woon"	"number"	"plEx"
"koorete-VAffPastPerfectiveNoFoc-woon"	"number"	"plIn"
"koorete-VAffPastPerfectiveNoFoc-woon"	"number"	"sg"
"koorete-VAffPastPerfectiveNoFoc-woon"	"person"	"p1"
"koorete-VAffPastPerfectiveNoFoc-woon"	"person"	"p2"
"koorete-VAffPastPerfectiveNoFoc-woon"	"person"	"p3"
"koorete-VAffPastPerfectiveNoFoc-woon"	"polarity"	"affirmative"
"koorete-VAffPastPerfectiveNoFoc-woon"	"pos"	"verb"
"koorete-VAffPastPerfectiveNoFoc-woon"	"tam"	"pastPerfective"
"koorete-VAffPastPerfInterrog-bee"	"conjClass"	"conj2"
"koorete-VAffPastPerfInterrog-bee"	"focus"	"interrogative"
"koorete-VAffPastPerfInterrog-bee"	"gender"	"f"
"koorete-VAffPastPerfInterrog-bee"	"gender"	"m"
"koorete-VAffPastPerfInterrog-bee"	"gender"	"⊤"
"koorete-VAffPastPerfInterrog-bee"	"ns#type"	"Term"
"koorete-VAffPastPerfInterrog-bee"	"number"	"pl"
"koorete-VAffPastPerfInterrog-bee"	"number"	"plEx"
"koorete-VAffPastPerfInterrog-bee"	"number"	"plIn"
"koorete-VAffPastPerfInterrog-bee"	"number"	"sg"
"koorete-VAffPastPerfInterrog-bee"	"person"	"p1"
"koorete-VAffPastPerfInterrog-bee"	"person"	"p2"
"koorete-VAffPastPerfInterrog-bee"	"person"	"p3"
"koorete-VAffPastPerfInterrog-bee"	"polarity"	"affirmative"
"koorete-VAffPastPerfInterrog-bee"	"pos"	"verb"
"koorete-VAffPastPerfInterrog-bee"	"tam"	"pastPerfective"
"koorete-VNegPastProgDecl-woon"	"conjClass"	"conj1"
"koorete-VNegPastProgDecl-woon"	"focus"	"declarative"
"koorete-VNegPastProgDecl-woon"	"gender"	"f"
"koorete-VNegPastProgDecl-woon"	"gender"	"m"
"koorete-VNegPastProgDecl-woon"	"gender"	"⊤"
"koorete-VNegPastProgDecl-woon"	"ns#type"	"Term"
"koorete-VNegPastProgDecl-woon"	"number"	"pl"
"koorete-VNegPastProgDecl-woon"	"number"	"plEx"
"koorete-VNegPastProgDecl-woon"	"number"	"plIn"
"koorete-VNegPastProgDecl-woon"	"number"	"sg"
"koorete-VNegPastProgDecl-woon"	"person"	"p1"
"koorete-VNegPastProgDecl-woon"	"person"	"p2"
"koorete-VNegPastProgDecl-woon"	"person"	"p3"
"koorete-VNegPastProgDecl-woon"	"polarity"	"negative"
"koorete-VNegPastProgDecl-woon"	"pos"	"verb"
"koorete-VNegPastProgDecl-woon"	"tam"	"pastProgressive"
"koorete-PProInd"	"case"	"absolutive"
"koorete-PProInd"	"case"	"dative"
"koorete-PProInd"	"case"	"instrumental"
"koorete-PProInd"	"case"	"nominative"
"koorete-PProInd"	"case"	"possessive"
"koorete-PProInd"	"gender"	"f"
"koorete-PProInd"	"gender"	"m"
"koorete-PProInd"	"gender"	"⊤"
"koorete-PProInd"	"ns#type"	"Term"
"koorete-PProInd"	"number"	"pl"
"koorete-PProInd"	"number"	"plEx"
"koorete-PProInd"	"number"	"plIn"
"koorete-PProInd"	"number"	"sg"
"koorete-PProInd"	"person"	"p1"
"koorete-PProInd"	"person"	"p2"
"koorete-PProInd"	"person"	"p3"
"koorete-PProInd"	"pos"	"pronoun"
"koorete-PProInd"	"proClass"	"proInd"
"koorete-VNegPastPerfDecl-bee"	"conjClass"	"conj2"
"koorete-VNegPastPerfDecl-bee"	"focus"	"declarative"
"koorete-VNegPastPerfDecl-bee"	"gender"	"f"
"koorete-VNegPastPerfDecl-bee"	"gender"	"m"
"koorete-VNegPastPerfDecl-bee"	"gender"	"⊤"
"koorete-VNegPastPerfDecl-bee"	"ns#type"	"Term"
"koorete-VNegPastPerfDecl-bee"	"number"	"pl"
"koorete-VNegPastPerfDecl-bee"	"number"	"plEx"
"koorete-VNegPastPerfDecl-bee"	"number"	"plIn"
"koorete-VNegPastPerfDecl-bee"	"number"	"sg"
"koorete-VNegPastPerfDecl-bee"	"person"	"p1"
"koorete-VNegPastPerfDecl-bee"	"person"	"p2"
"koorete-VNegPastPerfDecl-bee"	"person"	"p3"
"koorete-VNegPastPerfDecl-bee"	"polarity"	"negative"
"koorete-VNegPastPerfDecl-bee"	"pos"	"verb"
"koorete-VNegPastPerfDecl-bee"	"tam"	"pastPerfective"
"koorete-VAffPresProgInterrog-woon"	"conjClass"	"conj1"
"koorete-VAffPresProgInterrog-woon"	"focus"	"interrogative"
"koorete-VAffPresProgInterrog-woon"	"gender"	"f"
"koorete-VAffPresProgInterrog-woon"	"gender"	"m"
"koorete-VAffPresProgInterrog-woon"	"gender"	"⊤"
"koorete-VAffPresProgInterrog-woon"	"ns#type"	"Term"
"koorete-VAffPresProgInterrog-woon"	"number"	"pl"
"koorete-VAffPresProgInterrog-woon"	"number"	"plEx"
"koorete-VAffPresProgInterrog-woon"	"number"	"plIn"
"koorete-VAffPresProgInterrog-woon"	"number"	"sg"
"koorete-VAffPresProgInterrog-woon"	"person"	"p1"
"koorete-VAffPresProgInterrog-woon"	"person"	"p2"
"koorete-VAffPresProgInterrog-woon"	"person"	"p3"
"koorete-VAffPresProgInterrog-woon"	"polarity"	"affirmative"
"koorete-VAffPresProgInterrog-woon"	"pos"	"verb"
"koorete-VAffPresProgInterrog-woon"	"tam"	"presentProgressive"
"koorete-VAffImprtvOpt-woon"	"conjClass"	"conj1"
"koorete-VAffImprtvOpt-woon"	"gender"	"f"
"koorete-VAffImprtvOpt-woon"	"gender"	"m"
"koorete-VAffImprtvOpt-woon"	"gender"	"⊤"
"koorete-VAffImprtvOpt-woon"	"ns#type"	"Term"
"koorete-VAffImprtvOpt-woon"	"number"	"pl"
"koorete-VAffImprtvOpt-woon"	"number"	"sg"
"koorete-VAffImprtvOpt-woon"	"person"	"p2"
"koorete-VAffImprtvOpt-woon"	"person"	"p3"
"koorete-VAffImprtvOpt-woon"	"polarity"	"affirmative"
"koorete-VAffImprtvOpt-woon"	"pos"	"verb"
"koorete-VAffImprtvOpt-woon"	"tam"	"imperativeOptative"
"koorete-VAffPresProgInterrogPClass2"	"focus"	"interrogative"
"koorete-VAffPresProgInterrogPClass2"	"gender"	"f"
"koorete-VAffPresProgInterrogPClass2"	"gender"	"m"
"koorete-VAffPresProgInterrogPClass2"	"gender"	"⊤"
"koorete-VAffPresProgInterrogPClass2"	"ns#type"	"Term"
"koorete-VAffPresProgInterrogPClass2"	"number"	"pl"
"koorete-VAffPresProgInterrogPClass2"	"number"	"plEx"
"koorete-VAffPresProgInterrogPClass2"	"number"	"plIn"
"koorete-VAffPresProgInterrogPClass2"	"number"	"sg"
"koorete-VAffPresProgInterrogPClass2"	"pdgmClass"	"pClass2"
"koorete-VAffPresProgInterrogPClass2"	"person"	"p1"
"koorete-VAffPresProgInterrogPClass2"	"person"	"p2"
"koorete-VAffPresProgInterrogPClass2"	"person"	"p3"
"koorete-VAffPresProgInterrogPClass2"	"polarity"	"affirmative"
"koorete-VAffPresProgInterrogPClass2"	"pos"	"verb"
"koorete-VAffPresProgInterrogPClass2"	"tam"	"presentProgressive"
"koorete-VAffPresProgDeclPClass2"	"focus"	"declarative"
"koorete-VAffPresProgDeclPClass2"	"gender"	"f"
"koorete-VAffPresProgDeclPClass2"	"gender"	"m"
"koorete-VAffPresProgDeclPClass2"	"gender"	"⊤"
"koorete-VAffPresProgDeclPClass2"	"ns#type"	"Term"
"koorete-VAffPresProgDeclPClass2"	"number"	"pl"
"koorete-VAffPresProgDeclPClass2"	"number"	"plEx"
"koorete-VAffPresProgDeclPClass2"	"number"	"plIn"
"koorete-VAffPresProgDeclPClass2"	"number"	"sg"
"koorete-VAffPresProgDeclPClass2"	"pdgmClass"	"pClass2"
"koorete-VAffPresProgDeclPClass2"	"person"	"p1"
"koorete-VAffPresProgDeclPClass2"	"person"	"p2"
"koorete-VAffPresProgDeclPClass2"	"person"	"p3"
"koorete-VAffPresProgDeclPClass2"	"polarity"	"affirmative"
"koorete-VAffPresProgDeclPClass2"	"pos"	"verb"
"koorete-VAffPresProgDeclPClass2"	"tam"	"presentProgressive"
"koorete-VAffPastPerfectiveInterrog-woon"	"conjClass"	"conj1"
"koorete-VAffPastPerfectiveInterrog-woon"	"focus"	"interrogative"
"koorete-VAffPastPerfectiveInterrog-woon"	"gender"	"f"
"koorete-VAffPastPerfectiveInterrog-woon"	"gender"	"m"
"koorete-VAffPastPerfectiveInterrog-woon"	"gender"	"⊤"
"koorete-VAffPastPerfectiveInterrog-woon"	"ns#type"	"Term"
"koorete-VAffPastPerfectiveInterrog-woon"	"number"	"pl"
"koorete-VAffPastPerfectiveInterrog-woon"	"number"	"plEx"
"koorete-VAffPastPerfectiveInterrog-woon"	"number"	"plIn"
"koorete-VAffPastPerfectiveInterrog-woon"	"number"	"sg"
"koorete-VAffPastPerfectiveInterrog-woon"	"person"	"p1"
"koorete-VAffPastPerfectiveInterrog-woon"	"person"	"p2"
"koorete-VAffPastPerfectiveInterrog-woon"	"person"	"p3"
"koorete-VAffPastPerfectiveInterrog-woon"	"polarity"	"affirmative"
"koorete-VAffPastPerfectiveInterrog-woon"	"pos"	"verb"
"koorete-VAffPastPerfectiveInterrog-woon"	"tam"	"pastPerfective"
"koorete-VNegPastProgInterrogPClass1"	"focus"	"interrogative"
"koorete-VNegPastProgInterrogPClass1"	"gender"	"f"
"koorete-VNegPastProgInterrogPClass1"	"gender"	"m"
"koorete-VNegPastProgInterrogPClass1"	"gender"	"⊤"
"koorete-VNegPastProgInterrogPClass1"	"ns#type"	"Term"
"koorete-VNegPastProgInterrogPClass1"	"number"	"pl"
"koorete-VNegPastProgInterrogPClass1"	"number"	"plEx"
"koorete-VNegPastProgInterrogPClass1"	"number"	"plIn"
"koorete-VNegPastProgInterrogPClass1"	"number"	"sg"
"koorete-VNegPastProgInterrogPClass1"	"pdgmClass"	"pClass1"
"koorete-VNegPastProgInterrogPClass1"	"person"	"p1"
"koorete-VNegPastProgInterrogPClass1"	"person"	"p2"
"koorete-VNegPastProgInterrogPClass1"	"person"	"p3"
"koorete-VNegPastProgInterrogPClass1"	"polarity"	"negative"
"koorete-VNegPastProgInterrogPClass1"	"pos"	"verb"
"koorete-VNegPastProgInterrogPClass1"	"tam"	"pastProgressive"
"koorete-VNegPresPerfInterrog-bee"	"conjClass"	"conj2"
"koorete-VNegPresPerfInterrog-bee"	"focus"	"interrogative"
"koorete-VNegPresPerfInterrog-bee"	"gender"	"f"
"koorete-VNegPresPerfInterrog-bee"	"gender"	"m"
"koorete-VNegPresPerfInterrog-bee"	"gender"	"⊤"
"koorete-VNegPresPerfInterrog-bee"	"ns#type"	"Term"
"koorete-VNegPresPerfInterrog-bee"	"number"	"pl"
"koorete-VNegPresPerfInterrog-bee"	"number"	"plEx"
"koorete-VNegPresPerfInterrog-bee"	"number"	"plIn"
"koorete-VNegPresPerfInterrog-bee"	"number"	"sg"
"koorete-VNegPresPerfInterrog-bee"	"person"	"p1"
"koorete-VNegPresPerfInterrog-bee"	"person"	"p2"
"koorete-VNegPresPerfInterrog-bee"	"person"	"p3"
"koorete-VNegPresPerfInterrog-bee"	"polarity"	"negative"
"koorete-VNegPresPerfInterrog-bee"	"pos"	"verb"
"koorete-VNegPresPerfInterrog-bee"	"tam"	"presentPerfective"
"koorete-VNegPastHabDeclPClass2"	"focus"	"declarative"
"koorete-VNegPastHabDeclPClass2"	"gender"	"f"
"koorete-VNegPastHabDeclPClass2"	"gender"	"m"
"koorete-VNegPastHabDeclPClass2"	"gender"	"⊤"
"koorete-VNegPastHabDeclPClass2"	"ns#type"	"Term"
"koorete-VNegPastHabDeclPClass2"	"number"	"pl"
"koorete-VNegPastHabDeclPClass2"	"number"	"plEx"
"koorete-VNegPastHabDeclPClass2"	"number"	"plIn"
"koorete-VNegPastHabDeclPClass2"	"number"	"sg"
"koorete-VNegPastHabDeclPClass2"	"pdgmClass"	"pClass2"
"koorete-VNegPastHabDeclPClass2"	"person"	"p1"
"koorete-VNegPastHabDeclPClass2"	"person"	"p2"
"koorete-VNegPastHabDeclPClass2"	"person"	"p3"
"koorete-VNegPastHabDeclPClass2"	"polarity"	"negative"
"koorete-VNegPastHabDeclPClass2"	"pos"	"verb"
"koorete-VNegPastHabDeclPClass2"	"tam"	"pastHabitual"
"koorete-VNegPastPerfectiveDecl-bee"	"conjClass"	"conj2"
"koorete-VNegPastPerfectiveDecl-bee"	"focus"	"declarative"
"koorete-VNegPastPerfectiveDecl-bee"	"gender"	"f"
"koorete-VNegPastPerfectiveDecl-bee"	"gender"	"m"
"koorete-VNegPastPerfectiveDecl-bee"	"gender"	"⊤"
"koorete-VNegPastPerfectiveDecl-bee"	"ns#type"	"Term"
"koorete-VNegPastPerfectiveDecl-bee"	"number"	"pl"
"koorete-VNegPastPerfectiveDecl-bee"	"number"	"plEx"
"koorete-VNegPastPerfectiveDecl-bee"	"number"	"plIn"
"koorete-VNegPastPerfectiveDecl-bee"	"number"	"sg"
"koorete-VNegPastPerfectiveDecl-bee"	"person"	"p1"
"koorete-VNegPastPerfectiveDecl-bee"	"person"	"p2"
"koorete-VNegPastPerfectiveDecl-bee"	"person"	"p3"
"koorete-VNegPastPerfectiveDecl-bee"	"polarity"	"negative"
"koorete-VNegPastPerfectiveDecl-bee"	"pos"	"verb"
"koorete-VNegPastPerfectiveDecl-bee"	"tam"	"pastPerfective"
"koorete-VAffPresHabDecl-bee"	"conjClass"	"conj2"
"koorete-VAffPresHabDecl-bee"	"focus"	"declarative"
"koorete-VAffPresHabDecl-bee"	"gender"	"f"
"koorete-VAffPresHabDecl-bee"	"gender"	"m"
"koorete-VAffPresHabDecl-bee"	"gender"	"⊤"
"koorete-VAffPresHabDecl-bee"	"ns#type"	"Term"
"koorete-VAffPresHabDecl-bee"	"number"	"pl"
"koorete-VAffPresHabDecl-bee"	"number"	"plEx"
"koorete-VAffPresHabDecl-bee"	"number"	"plIn"
